Longitude, Latitude, Line Group (Path ID), Order of Points 
-121.77183168749998, 37.2299214375, 1, 1749
-121.76468129999998, 37.22305783333332, 1, 1750
-121.73342312499997, 37.176711932692314, 1, 1751
-121.48119058116876, 37.20583965909088, 1, 1752
-121.62098172916662, 37.15502670833333, 1, 1753
-121.66021547058824, 37.15047594117647, 1, 1754
-121.64368437499999, 37.13480375, 1, 1755
-121.63046292857143, 37.11151285714286, 1, 1756
-121.56860067889906, 37.1034263211009, 1, 1757
-121.60587008695657, 37.06384556521742, 1, 1758
-121.51629243902437, 37.00968934146341, 1, 1759
-121.5713321875, 37.015594312500006, 1, 1760
-121.58386991304349, 37.02567986956522, 1, 1761
-121.59127742105262, 37.02519894736843, 1, 1762
-121.62918417073169, 37.03026924390244, 1, 1763
-121.56548973913041, 37.00267126086957, 1, 1764
-121.57128478947368, 36.986525078947366, 1, 1765
-121.59006864705883, 36.98128773529411, 1, 1766
-121.7127693732194, 37.05509743304845, 1, 1767
-121.33984477394634, 36.88836010344828, 1, 1768
-121.42506384374998, 36.85982475, 1, 1769
-121.40362311111113, 36.848219, 1, 1770
-121.3899108529412, 36.85449794117647, 1, 1771
-121.38040362962964, 36.843972666666666, 1, 1772
-121.37542708000001, 36.83192963999999, 1, 1773
-121.41167244776119, 36.83304725373133, 1, 1774
-121.49111128402365, 36.83294356804734, 1, 1775
-121.6935039805826, 36.844433155339814, 1, 1776
-121.67519380000002, 36.81659753333333, 1, 1777
-121.6225133134328, 36.79605095522388, 1, 1778
-121.65159783333333, 36.728706, 1, 1779
-121.62286303571429, 36.7298597142857, 1, 1780
-121.6491464, 36.71317846666667, 1, 1781
-121.63638505263158, 36.710204, 1, 1782
-121.62076689285716, 36.71442396428571, 1, 1783
-121.613308375, 36.70545518749999, 1, 1784
-121.60590643749998, 36.697098374999996, 1, 1785
-121.6153464117647, 36.69263288235294, 1, 1786
-121.62191814705884, 36.69384788235294, 1, 1787
-121.60112133333332, 36.6896685, 1, 1788
-121.60954055555554, 36.68740872222222, 1, 1789
-121.61077226666666, 36.684691, 1, 1790
-121.61885200000002, 36.67960514285715, 1, 1791
-121.61599400000001, 36.67507947058824, 1, 1792
-121.6034920909091, 36.66222627272726, 1, 1793
-121.63135220000004, 36.676862650000004, 1, 1794
-121.633039, 36.682303514285714, 1, 1795
-121.62974600000001, 36.66963847058823, 1, 1796
-121.63723297560978, 36.65419912195121, 1, 1797
-121.65055816666667, 36.66506583333334, 1, 1798
-121.65455576190475, 36.725981952380955, 1, 1799
-121.69030020833337, 36.717471062499996, 1, 1800
-121.66044815384615, 36.703650384615386, 1, 1801
-121.6514721764706, 36.69348529411765, 1, 1802
-121.64394462499999, 36.7037725625, 1, 1803
-121.65693200000003, 36.6878105925926, 1, 1804
-121.669307375, 36.68895762500001, 1, 1805
-121.6695575, 36.6782125, 1, 1806
-121.67793999999998, 36.669908692307686, 1, 1807
-121.66435007142856, 36.670510285714286, 1, 1808
-121.65578205555555, 36.6753905, 1, 1809
-121.67301388888887, 36.6603895, 1, 1810
-121.57601606865673, 36.67851840895523, 1, 1811
-121.67412011111112, 36.58552276767678, 1, 1812
-121.57601606865673, 36.67851840895523, 1, 1813
-121.3840056548223, 36.57368486294415, 1, 1814
-121.50714967539272, 36.4919607539267, 1, 1815
-121.74466116504854, 36.744977980582526, 1, 1816
-121.70741284415581, 36.80940981818181, 1, 1817
-121.74466116504854, 36.744977980582526, 1, 1818
-121.75607352380955, 36.76601180952381, 1, 1819
-121.77404902499995, 36.7035738, 1, 1820
-121.79122025000002, 36.68107066666666, 1, 1821
-121.79590742857144, 36.677443499999995, 1, 1822
-121.78511186274511, 36.67077952941177, 1, 1823
-121.76293209523809, 36.659381619047615, 1, 1824
-121.75456913907287, 36.61704545033111, 1, 1825
-121.63345155371903, 36.55022010330578, 1, 1826
-121.84918429629631, 36.61424548148148, 1, 1827
-121.8445782222222, 36.601254222222224, 1, 1828
-121.83153958333337, 36.60462091666667, 1, 1829
-121.82973439999998, 36.61255326666666, 1, 1830
-121.83155246153845, 36.618533923076924, 1, 1831
-121.84075636363637, 36.611216000000006, 1, 1832
-121.85571265909088, 36.594655749999994, 1, 1833
-121.83985047999998, 36.59184911999999, 1, 1834
-121.8188130917431, 36.57648687155964, 1, 1835
-121.87725722222223, 36.58257311111112, 1, 1836
-121.8866950967742, 36.59124216129034, 1, 1837
-121.89696437931035, 36.6007332413793, 1, 1838
-121.90803832, 36.604722960000004, 1, 1839
-121.90459686666665, 36.610973933333334, 1, 1840
-121.91255764285715, 36.62244414285714, 1, 1841
-121.91383611111112, 36.61922438888889, 1, 1842
-121.92113123076923, 36.61764269230769, 1, 1843
-121.92605495238097, 36.612221428571424, 1, 1844
-121.92815011111111, 36.60392022222223, 1, 1845
-121.94504156962032, 36.58839068354431, 1, 1846
-121.92996503703705, 36.62544388888888, 1, 1847
-121.9094725757576, 36.588169303030305, 1, 1848
-121.9187750147059, 36.55127845588236, 1, 1849
-121.92273894117646, 36.55923976470588, 1, 1850
-121.92271157142855, 36.54742264285714, 1, 1851
-121.82640743103441, 36.53282681034482, 1, 1852
-121.87966308612438, 36.49552021052629, 1, 1853
-121.6568961621005, 36.398305191780835, 1, 1854
-121.75456913907287, 36.61704545033111, 1, 1855
-121.79824411764709, 36.65303270588235, 1, 1856
-121.80002881818184, 36.7112006060606, 1, 1857
-121.74957482677166, 36.83708654330709, 1, 1858
-121.7686174494382, 36.875215168539334, 1, 1859
-121.77040919354839, 36.90619606451613, 1, 1860
-121.78214569230767, 36.931772538461544, 1, 1861
-121.79238306250001, 36.938096093750005, 1, 1862
-121.8058827655503, 37.01087137799045, 1, 1863
-121.81076750000001, 36.90304399999999, 1, 1864
-121.87636808695652, 36.96297347826087, 1, 1865
-121.87840899999999, 36.95698552777777, 1, 1866
-121.87615599999998, 36.980028441558446, 1, 1867
-121.92296619230768, 36.977751807692314, 1, 1868
-121.93061837499998, 36.986580328125, 1, 1869
-121.91870301041665, 37.02629725, 1, 1870
-121.96297234693883, 37.04087056122449, 1, 1871
-122.01218828947367, 37.078273973684205, 1, 1872
-121.89919963829786, 37.084457904255345, 1, 1873
-122.0747105615142, 37.161136214511046, 1, 1874
-122.13805136956525, 37.13339271014494, 1, 1875
-121.96297234693883, 37.04087056122449, 1, 1876
-121.97858992682927, 36.99728307317073, 1, 1877
-121.98961930434781, 36.98288747826087, 1, 1878
-121.97706594444445, 36.977162444444446, 1, 1879
-121.96663014285716, 36.974817821428566, 1, 1880
-121.97027976923079, 36.96437634615384, 1, 1881
-121.99533096153847, 36.973631999999995, 1, 1882
-121.98965171428574, 36.965552571428574, 1, 1883
-122.00398272222222, 36.97172744444445, 1, 1884
-122.01604980000002, 36.974180000000004, 1, 1885
-121.99663488095241, 36.998087047619045, 1, 1886
-122.00787143333332, 36.9841656, 1, 1887
-122.04261176595747, 36.98787165957448, 1, 1888
-122.04094482352941, 36.969951588235304, 1, 1889
-122.06456181081083, 36.97416881081081, 1, 1890
-122.05795403030305, 36.98944348484849, 1, 1891
-122.06184415384617, 36.95625230769231, 1, 1892
-122.0347427777778, 36.95901055555556, 1, 1893
-122.02704061538465, 36.96684757692307, 1, 1894
-122.02975599999999, 36.97593740000001, 1, 1895
-122.16047552884616, 37.08744636057695, 1, 1896
-121.99102995161284, 37.02837268548387, 1, 1897
-122.03130735714286, 37.02066258928571, 1, 1898
-122.05975639361704, 37.02809177659573, 1, 1899
-122.03677906250002, 37.09806002083334, 1, 1900
-122.0963924368932, 37.09735092718447, 1, 1901
-122.08721348936176, 37.078625063829776, 1, 1902
-121.96297234693883, 37.04087056122449, 1, 1903
-121.94561547826085, 36.98022760869564, 1, 1904
-121.860786545, 37.02656504000001, 1, 1905
-121.8058827655503, 37.01087137799045, 1, 1906
-121.76957214285714, 36.93110471428572, 1, 1907
-121.76988114814812, 36.922173629629626, 1, 1908
-121.75453999999996, 36.91143430434783, 1, 1909
-121.74212089285716, 36.921760500000005, 1, 1910
-121.75117689473687, 36.949576508771926, 1, 1911
-121.68485859627323, 36.93674822981367, 1, 1912
-121.78432372222223, 36.95744969444446, 1, 1913
-121.75483931999999, 36.92733524, 1, 1914
-121.75453999999996, 36.91143430434783, 1, 1915
-121.68664739285718, 36.891997761904776, 1, 1916
-121.49111128402365, 36.83294356804734, 1, 1917
-121.577955625, 37.0055035, 1, 1918
-121.63732548484847, 37.09898545454545, 1, 1919
-121.65494364705883, 37.116296647058824, 1, 1920
-121.6644701818182, 37.124840363636366, 1, 1921
-121.6734414, 37.118643171428566, 1, 1922
-121.6026775135135, 37.13491705405406, 1, 1923
-121.76795053061223, 37.255246183673464, 1, 1924
-121.829981125, 37.286121249999994, 1, 1925
-121.82926056249998, 37.28058125, 1, 1926
-121.83865514285712, 37.28883735714286, 1, 1927
